"","x","z","phand","response","bhand","pitch","pred"
"112003",0.8,-2.3,"left","barrel","left","changeup",-0.780770820410858
"112004",0.8,-2.3,"left","barrel","left","curveball",-4.98228134801294
"112005",0.8,-2.3,"left","barrel","left","cutter",-44.1288536836475
"112006",0.8,-2.3,"left","barrel","left","fastball",-6.60255755539129
"112007",0.8,-2.3,"left","barrel","left","sinker",-4.61374559295671
"112008",0.8,-2.3,"left","barrel","left","slider",-11.483836700429
"112009",0.8,-2.3,"left","barrel","right","changeup",-8.09878470204249
"112010",0.8,-2.3,"left","barrel","right","curveball",-7.38798277598282
"112011",0.8,-2.3,"left","barrel","right","cutter",-5.73758153920371
"112012",0.8,-2.3,"left","barrel","right","fastball",-6.8780359043778
"112013",0.8,-2.3,"left","barrel","right","sinker",-9.12264398156153
"112014",0.8,-2.3,"left","barrel","right","slider",-6.9525768576544
"112015",0.8,-2.3,"left","benefit","left","changeup",-3.38622749342834
"112016",0.8,-2.3,"left","benefit","left","curveball",-2.58270093499035
"112017",0.8,-2.3,"left","benefit","left","cutter",-2.27555673288299
"112018",0.8,-2.3,"left","benefit","left","fastball",-7.56601005090799
"112019",0.8,-2.3,"left","benefit","left","sinker",-6.7492345397704
"112020",0.8,-2.3,"left","benefit","left","slider",-1.38895835922653
"112021",0.8,-2.3,"left","benefit","right","changeup",-4.20096048041397
"112022",0.8,-2.3,"left","benefit","right","curveball",-3.56429417488343
"112023",0.8,-2.3,"left","benefit","right","cutter",-3.72961510091382
"112024",0.8,-2.3,"left","benefit","right","fastball",-6.40071254217735
"112025",0.8,-2.3,"left","benefit","right","sinker",-5.6978218908987
"112026",0.8,-2.3,"left","benefit","right","slider",-1.60055940251363
"112027",0.8,-2.3,"left","whiff","left","changeup",-1.49091070851351
"112028",0.8,-2.3,"left","whiff","left","curveball",1.38882136043908
"112029",0.8,-2.3,"left","whiff","left","cutter",2.14177625040071
"112030",0.8,-2.3,"left","whiff","left","fastball",-4.12060602269853
"112031",0.8,-2.3,"left","whiff","left","sinker",-0.0217213946696146
"112032",0.8,-2.3,"left","whiff","left","slider",1.8021726228358
"112033",0.8,-2.3,"left","whiff","right","changeup",-0.598933855056897
"112034",0.8,-2.3,"left","whiff","right","curveball",0.966738048296683
"112035",0.8,-2.3,"left","whiff","right","cutter",1.37022384551547
"112036",0.8,-2.3,"left","whiff","right","fastball",-5.78182432628834
"112037",0.8,-2.3,"left","whiff","right","sinker",-2.66376529972045
"112038",0.8,-2.3,"left","whiff","right","slider",2.34353020327552
"112039",0.8,-2.2,"left","barrel","left","changeup",1.51626367302893
"112040",0.8,-2.2,"left","barrel","left","curveball",-4.5973394143908
"112041",0.8,-2.2,"left","barrel","left","cutter",-41.0265568951756
"112042",0.8,-2.2,"left","barrel","left","fastball",-6.15699445919439
"112043",0.8,-2.2,"left","barrel","left","sinker",-4.25787044721253
"112044",0.8,-2.2,"left","barrel","left","slider",-10.6149055220021
"112045",0.8,-2.2,"left","barrel","right","changeup",-7.51291011527972
"112046",0.8,-2.2,"left","barrel","right","curveball",-6.85447880767815
"112047",0.8,-2.2,"left","barrel","right","cutter",-5.20882376794195
"112048",0.8,-2.2,"left","barrel","right","fastball",-6.34944606588222
"112049",0.8,-2.2,"left","barrel","right","sinker",-8.41505318308098
"112050",0.8,-2.2,"left","barrel","right","slider",-6.28272549656651
"112051",0.8,-2.2,"left","benefit","left","changeup",-3.06207361666394
"112052",0.8,-2.2,"left","benefit","left","curveball",-2.49047767601966
"112053",0.8,-2.2,"left","benefit","left","cutter",-2.0715888254132
"112054",0.8,-2.2,"left","benefit","left","fastball",-6.90617656014857
"112055",0.8,-2.2,"left","benefit","left","sinker",-6.25343936633711
"112056",0.8,-2.2,"left","benefit","left","slider",-1.2108156222262
"112057",0.8,-2.2,"left","benefit","right","changeup",-3.89939412457314
"112058",0.8,-2.2,"left","benefit","right","curveball",-3.44047898066208
"112059",0.8,-2.2,"left","benefit","right","cutter",-3.16435691997635
"112060",0.8,-2.2,"left","benefit","right","fastball",-5.80712506534671
"112061",0.8,-2.2,"left","benefit","right","sinker",-5.05624703253982
"112062",0.8,-2.2,"left","benefit","right","slider",-1.42965455891089
"112063",0.8,-2.2,"left","whiff","left","changeup",-1.13544990594275
"112064",0.8,-2.2,"left","whiff","left","curveball",1.57161199322321
"112065",0.8,-2.2,"left","whiff","left","cutter",2.28155526988057
"112066",0.8,-2.2,"left","whiff","left","fastball",-3.72325653424112
"112067",0.8,-2.2,"left","whiff","left","sinker",0.111380068887039
"112068",0.8,-2.2,"left","whiff","left","slider",1.94669246180508
"112069",0.8,-2.2,"left","whiff","right","changeup",-0.406619819362765
"112070",0.8,-2.2,"left","whiff","right","curveball",1.18602826788226
"112071",0.8,-2.2,"left","whiff","right","cutter",1.48293560300983
"112072",0.8,-2.2,"left","whiff","right","fastball",-5.31330028751409
"112073",0.8,-2.2,"left","whiff","right","sinker",-2.38587851159596
"112074",0.8,-2.2,"left","whiff","right","slider",2.56630323859578
"112075",0.8,-2.1,"left","barrel","left","changeup",3.62430548939939
"112076",0.8,-2.1,"left","barrel","left","curveball",-4.22950601115187
"112077",0.8,-2.1,"left","barrel","left","cutter",-38.0472973224117
"112078",0.8,-2.1,"left","barrel","left","fastball",-5.7312341672729
"112079",0.8,-2.1,"left","barrel","left","sinker",-3.92074841874783
"112080",0.8,-2.1,"left","barrel","left","slider",-9.78459350706087
"112081",0.8,-2.1,"left","barrel","right","changeup",-6.95156167957744
"112082",0.8,-2.1,"left","barrel","right","curveball",-6.34189052330797
"112083",0.8,-2.1,"left","barrel","right","cutter",-4.70585615613736
"112084",0.8,-2.1,"left","barrel","right","fastball",-5.84434910909755
"112085",0.8,-2.1,"left","barrel","right","sinker",-7.7389108645329
"112086",0.8,-2.1,"left","barrel","right","slider",-5.6468986269129
"112087",0.8,-2.1,"left","benefit","left","changeup",-2.75532985374568
"112088",0.8,-2.1,"left","benefit","left","curveball",-2.39911460439944
"112089",0.8,-2.1,"left","benefit","left","cutter",-1.87668615827541
"112090",0.8,-2.1,"left","benefit","left","fastball",-6.27910089653525
"112091",0.8,-2.1,"left","benefit","left","sinker",-5.77967953394529
"112092",0.8,-2.1,"left","benefit","left","slider",-1.04382445734817
"112093",0.8,-2.1,"left","benefit","right","changeup",-3.61281914495993
"112094",0.8,-2.1,"left","benefit","right","curveball",-3.31660915802647
"112095",0.8,-2.1,"left","benefit","right","cutter",-2.63424381467282
"112096",0.8,-2.1,"left","benefit","right","fastball",-5.24340036656893
"112097",0.8,-2.1,"left","benefit","right","sinker",-4.45206669905632
"112098",0.8,-2.1,"left","benefit","right","slider",-1.26796263826826
"112099",0.8,-2.1,"left","whiff","left","changeup",-0.806926488545602
"112100",0.8,-2.1,"left","whiff","left","curveball",1.7340904602219
"112101",0.8,-2.1,"left","whiff","left","cutter",2.40465918289607
"112102",0.8,-2.1,"left","whiff","left","fastball",-3.34607742487152
"112103",0.8,-2.1,"left","whiff","left","sinker",0.231732446519077
"112104",0.8,-2.1,"left","whiff","left","slider",2.07320011505253
"112105",0.8,-2.1,"left","whiff","right","changeup",-0.230922656945646
"112106",0.8,-2.1,"left","whiff","right","curveball",1.38308705062691
"112107",0.8,-2.1,"left","whiff","right","cutter",1.58198953424116
"112108",0.8,-2.1,"left","whiff","right","fastball",-4.86615697176792
"112109",0.8,-2.1,"left","whiff","right","sinker",-2.12501623618568
"112110",0.8,-2.1,"left","whiff","right","slider",2.76377289034701
"112111",0.8,-2,"left","barrel","left","changeup",5.54489152121879
"112112",0.8,-2,"left","barrel","left","curveball",-3.87878113829614
"112113",0.8,-2,"left","barrel","left","cutter",-35.1910749653556
"112114",0.8,-2,"left","barrel","left","fastball",-5.32527667962684
"112115",0.8,-2,"left","barrel","left","sinker",-3.60237950756262
"112116",0.8,-2,"left","barrel","left","slider",-8.99290065560528
"112117",0.8,-2,"left","barrel","right","changeup",-6.41473939493565
"112118",0.8,-2,"left","barrel","right","curveball",-5.85033024482674
"112119",0.8,-2,"left","barrel","right","cutter",-4.22867870378994
"112120",0.8,-2,"left","barrel","right","fastball",-5.36274503402379
"112121",0.8,-2,"left","barrel","right","sinker",-7.09421702591729
"112122",0.8,-2,"left","barrel","right","slider",-5.04509624869357
"112123",0.8,-2,"left","benefit","left","changeup",-2.46599620467357
"112124",0.8,-2,"left","benefit","left","curveball",-2.30872399737428
"112125",0.8,-2,"left","benefit","left","cutter",-1.6908487314696
"112126",0.8,-2,"left","benefit","left","fastball",-5.6846978948018
"112127",0.8,-2,"left","benefit","left","sinker",-5.32795504259495
"112128",0.8,-2,"left","benefit","left","slider",-0.887984864592449
"112129",0.8,-2,"left","benefit","right","changeup",-3.34123554157436
"112130",0.8,-2,"left","benefit","right","curveball",-3.19281335694958
"112131",0.8,-2,"left","benefit","right","cutter",-2.13909853425656
"112132",0.8,-2,"left","benefit","right","fastball",-4.70944771166171
"112133",0.8,-2,"left","benefit","right","sinker",-3.88512384344374
"112134",0.8,-2,"left","benefit","right","slider",-1.11548364058575
"112135",0.8,-2,"left","whiff","left","changeup",-0.505340456322056
"112136",0.8,-2,"left","whiff","left","curveball",1.87638166503644
"112137",0.8,-2,"left","whiff","left","cutter",2.51127302554243
"112138",0.8,-2,"left","whiff","left","fastball",-2.98896074334669
"112139",0.8,-2,"left","whiff","left","sinker",0.339456590115908
"112140",0.8,-2,"left","whiff","left","slider",2.18184933067371
"112141",0.8,-2,"left","whiff","right","changeup",-0.0717719112935913
"112142",0.8,-2,"left","whiff","right","curveball",1.55802085243962
"112143",0.8,-2,"left","whiff","right","cutter",1.66753858902656
"112144",0.8,-2,"left","whiff","right","fastball",-4.44030405296095
"112145",0.8,-2,"left","whiff","right","sinker",-1.88106289535269
"112146",0.8,-2,"left","whiff","right","slider",2.93616726849915
"112147",0.8,-1.9,"left","barrel","left","changeup",7.27982630065847
"112148",0.8,-1.9,"left","barrel","left","curveball",-3.54516479582362
"112149",0.8,-1.9,"left","barrel","left","cutter",-32.4578898240075
"112150",0.8,-1.9,"left","barrel","left","fastball",-4.93912199625619
"112151",0.8,-1.9,"left","barrel","left","sinker",-3.30276371365689
"112152",0.8,-1.9,"left","barrel","left","slider",-8.23982696763533
"112153",0.8,-1.9,"left","barrel","right","changeup",-5.90244326135437
"112154",0.8,-1.9,"left","barrel","right","curveball",-5.37992985431336
"112155",0.8,-1.9,"left","barrel","right","cutter",-3.7772914108997
"112156",0.8,-1.9,"left","barrel","right","fastball",-4.90463384066094
"112157",0.8,-1.9,"left","barrel","right","sinker",-6.48097166723415
"112158",0.8,-1.9,"left","barrel","right","slider",-4.47731836190854
"112159",0.8,-1.9,"left","benefit","left","changeup",-2.1940726694476
"112160",0.8,-1.9,"left","benefit","left","curveball",-2.21943768452731
"112161",0.8,-1.9,"left","benefit","left","cutter",-1.51407654499578
"112162",0.8,-1.9,"left","benefit","left","fastball",-5.12286755871493
"112163",0.8,-1.9,"left","benefit","left","sinker",-4.8982658922861
"112164",0.8,-1.9,"left","benefit","left","slider",-0.74329684395903
"112165",0.8,-1.9,"left","benefit","right","changeup",-3.08464331441642
"112166",0.8,-1.9,"left","benefit","right","curveball",-3.06924263094509
"112167",0.8,-1.9,"left","benefit","right","cutter",-1.67871296093733
"112168",0.8,-1.9,"left","benefit","right","fastball",-4.20516056568582
"112169",0.8,-1.9,"left","benefit","right","sinker",-3.35523407000191
"112170",0.8,-1.9,"left","benefit","right","slider",-0.972217565863369
"112171",0.8,-1.9,"left","whiff","left","changeup",-0.230691809272116
"112172",0.8,-1.9,"left","whiff","left","curveball",1.99863226240305
"112173",0.8,-1.9,"left","whiff","left","cutter",2.60161405672532
"112174",0.8,-1.9,"left","whiff","left","fastball",-2.65177973942956
"112175",0.8,-1.9,"left","whiff","left","sinker",0.434694397123068
"112176",0.8,-1.9,"left","whiff","left","slider",2.27282063097671
"112177",0.8,-1.9,"left","whiff","right","changeup",0.0709151436402662
"112178",0.8,-1.9,"left","whiff","right","curveball",1.71095466782091
"112179",0.8,-1.9,"left","whiff","right","cutter",1.73976235238081
"112180",0.8,-1.9,"left","whiff","right","fastball",-4.03563547531418
"112181",0.8,-1.9,"left","whiff","right","sinker",-1.65388278379303
"112182",0.8,-1.9,"left","whiff","right","slider",3.0837542068626
"112183",0.8,-1.8,"left","barrel","left","changeup",8.83123970788812
"112184",0.8,-1.8,"left","barrel","left","curveball",-3.22865698373431
"112185",0.8,-1.8,"left","barrel","left","cutter",-29.8477418983673
"112186",0.8,-1.8,"left","barrel","left","fastball",-4.57277011716096
"112187",0.8,-1.8,"left","barrel","left","sinker",-3.02190103703064
"112188",0.8,-1.8,"left","barrel","left","slider",-7.52537244315102
"112189",0.8,-1.8,"left","barrel","right","changeup",-5.41467327883359
"112190",0.8,-1.8,"left","barrel","right","curveball",-4.93084501151668
"112191",0.8,-1.8,"left","barrel","right","cutter",-3.35169427746664
"112192",0.8,-1.8,"left","barrel","right","fastball",-4.47001552900902
"112193",0.8,-1.8,"left","barrel","right","sinker",-5.89917478848348
"112194",0.8,-1.8,"left","barrel","right","slider",-3.94356496655779
"112195",0.8,-1.8,"left","benefit","left","changeup",-1.93955924806777
"112196",0.8,-1.8,"left","benefit","left","curveball",-2.13141126364688
"112197",0.8,-1.8,"left","benefit","left","cutter",-1.34636959885396
"112198",0.8,-1.8,"left","benefit","left","fastball",-4.59349186322764
"112199",0.8,-1.8,"left","benefit","left","sinker",-4.49061208301872
"112200",0.8,-1.8,"left","benefit","left","slider",-0.609760395447915
"112201",0.8,-1.8,"left","benefit","right","changeup",-2.84304246348611
"112202",0.8,-1.8,"left","benefit","right","curveball",-2.94607526770914
"112203",0.8,-1.8,"left","benefit","right","cutter",-1.25284145434281
"112204",0.8,-1.8,"left","benefit","right","fastball",-3.73041318599284
"112205",0.8,-1.8,"left","benefit","right","sinker",-2.86217973742116
"112206",0.8,-1.8,"left","benefit","right","slider",-0.838164414101106
"112207",0.8,-1.8,"left","whiff","left","changeup",0.0170194526042193
"112208",0.8,-1.8,"left","whiff","left","curveball",2.10101534816309
"112209",0.8,-1.8,"left","whiff","left","cutter",2.67593870602923
"112210",0.8,-1.8,"left","whiff","left","fastball",-2.33438481045819
"112211",0.8,-1.8,"left","whiff","left","sinker",0.517613348375853
"112212",0.8,-1.8,"left","whiff","left","slider",2.34632708552623
"112213",0.8,-1.8,"left","whiff","right","changeup",0.197236148989478
"112214",0.8,-1.8,"left","whiff","right","curveball",1.84203602714574
"112215",0.8,-1.8,"left","whiff","right","cutter",1.798872787586
"112216",0.8,-1.8,"left","whiff","right","fastball",-3.65202606172954
"112217",0.8,-1.8,"left","whiff","right","sinker",-1.44331572922468
"112218",0.8,-1.8,"left","whiff","right","slider",3.2068498283254
"112219",0.8,-1.7,"left","barrel","left","changeup",10.2016592089856
"112220",0.8,-1.7,"left","barrel","left","curveball",-2.9292577020282
"112221",0.8,-1.7,"left","barrel","left","cutter",-27.3606311884351
"112222",0.8,-1.7,"left","barrel","left","fastball",-4.22622104234115
"112223",0.8,-1.7,"left","barrel","left","sinker",-2.75979147768388
"112224",0.8,-1.7,"left","barrel","left","slider",-6.84953708215235
"112225",0.8,-1.7,"left","barrel","right","changeup",-4.9514294473733
"112226",0.8,-1.7,"left","barrel","right","curveball",-4.50326043327689
"112227",0.8,-1.7,"left","barrel","right","cutter",-2.95188730349075
"112228",0.8,-1.7,"left","barrel","right","fastball",-4.058890099068
"112229",0.8,-1.7,"left","barrel","right","sinker",-5.34882638966527
"112230",0.8,-1.7,"left","barrel","right","slider",-3.44383606264133
"112231",0.8,-1.7,"left","benefit","left","changeup",-1.70245594053408
"112232",0.8,-1.7,"left","benefit","left","curveball",-2.04482937804647
"112233",0.8,-1.7,"left","benefit","left","cutter",-1.18772789304412
"112234",0.8,-1.7,"left","benefit","left","fastball",-4.09643075149218
"112235",0.8,-1.7,"left","benefit","left","sinker",-4.10499361479282
"112236",0.8,-1.7,"left","benefit","left","slider",-0.487375519059104
"112237",0.8,-1.7,"left","benefit","right","changeup",-2.61643298878344
"112238",0.8,-1.7,"left","benefit","right","curveball",-2.82352283600059
"112239",0.8,-1.7,"left","benefit","right","cutter",-0.861192520276671
"112240",0.8,-1.7,"left","benefit","right","fastball",-3.28505635748465
"112241",0.8,-1.7,"left","benefit","right","sinker",-2.40570257716825
